index,sent_lat,sent_lon,received_lat,received_lon,received_snr,received_rssi
9247,32.86093521,-117.2331314,32.85361024,-117.2331314,-7,-122
9252,32.86093521,-117.2331314,32.85361024,-117.2331314,-3.5,-122
9264,32.86093521,-117.2331543,32.85361024,-117.2331543,-5.800000191,-123
9266,32.86093521,-117.2331467,32.85937858,-117.2331467,10.19999981,-98
9469,32.86093521,-117.2331848,32.8561642,-117.2331848,-16.20000076,-112
9589,32.86093521,-117.2331772,32.85361024,-117.2331772,-6.800000191,-127
9593,32.86093521,-117.2331772,32.85210362,-117.2331772,-1.799999952,-118
9596,32.86093521,-117.2331848,32.86248568,-117.2331848,-9.800000191,-121
9598,32.86093521,-117.2331924,32.85361024,-117.2331924,-5.800000191,-125
9603,32.86093521,-117.2331924,32.86894251,-117.2331924,-2.5,-117
9605,32.86093521,-117.2331848,32.85361024,-117.2331848,-7,-125
9620,32.86093521,-117.2331619,32.85937858,-117.2331619,10.5,-97
9685,32.86093521,-117.2331696,32.86248568,-117.2331696,-11.5,-123
9709,32.86093521,-117.2331619,32.86479021,-117.2331619,-18,-131
9729,32.86093521,-117.2331696,32.85361024,-117.2331696,-7,-126
9731,32.86093521,-117.2331619,32.86894251,-117.2331619,-6.5,-123
9733,32.86093521,-117.2331619,32.85937858,-117.2331619,8,-100
9737,32.86093521,-117.2331619,32.86750958,-117.2331619,-16.20000076,-130
9740,32.86093521,-117.2331619,32.85361024,-117.2331619,-6.800000191,-127
9777,32.86093521,-117.2331696,32.86479021,-117.2331696,-15.19999981,-129
9779,32.86093521,-117.2331696,32.85210362,-117.2331696,-0.5,-116
9781,32.86093521,-117.2331696,32.86587976,-117.2331696,-10.5,-118
9891,32.86093521,-117.2331696,32.85361024,-117.2331696,-6.5,-126
9893,32.86093521,-117.2331696,32.8389081,-117.2331696,-5.199999809,-105
9895,32.86093521,-117.2331543,32.86587976,-117.2331543,-10.5,-120
9897,32.86093521,-117.233139,32.85210362,-117.233139,-10.5,-120
9907,32.86093521,-117.2331238,32.85937858,-117.2331238,8.5,-99
9909,32.86093521,-117.2331238,32.86587976,-117.2331238,-8.800000191,-117
9911,32.86093521,-117.2331238,32.85937858,-117.2331238,8.199999809,-99
9913,32.86093521,-117.233139,32.85893487,-117.233139,-15.80000019,-129
9915,32.86093521,-117.2331467,32.8389081,-117.2331467,-7,-112
9959,32.86093521,-117.2331924,32.85361024,-117.2331924,-6.800000191,-126
10016,32.86093521,-117.2331696,32.85361024,-117.2331696,-5.199999809,-123
10018,32.86093521,-117.2331696,32.86750958,-117.2331696,-17,-131
10025,32.86093521,-117.2331619,32.85361024,-117.2331619,-5.5,-124
10027,32.86093521,-117.2331543,32.86587976,-117.2331543,-9,-117
10029,32.86093521,-117.2331467,32.86479021,-117.2331467,-15.80000019,-128
10045,32.86093521,-117.2331924,32.85361024,-117.2331924,-7.199999809,-126
10061,32.86093521,-117.2331696,32.85361024,-117.2331696,-5.800000191,-126
10063,32.86093521,-117.2331543,32.86248568,-117.2331543,-10.5,-123
10165,32.86093521,-117.2331772,32.85361024,-117.2331772,-5.800000191,-125
10167,32.86093521,-117.2331696,32.86894251,-117.2331696,-10.5,-126
10169,32.86093521,-117.2331772,32.85361024,-117.2331772,-5.199999809,-126
10172,32.86093521,-117.2331772,32.86479021,-117.2331772,-16.5,-130
10186,32.86093521,-117.2331696,32.8378132,-117.2331696,-17.20000076,-123
10209,32.86093521,-117.2331619,32.85937858,-117.2331619,10.5,-98
10211,32.86093521,-117.2331696,32.86479021,-117.2331696,-17,-129
10213,32.86093521,-117.2331696,32.86248568,-117.2331696,-12.80000019,-122
10215,32.86093521,-117.2331696,32.86248568,-117.2331696,-11.80000019,-122
10466,32.86093521,-117.2331619,32.86587976,-117.2331619,-9.5,-119
10469,32.86093521,-117.2331543,32.85361024,-117.2331543,-7.800000191,-127
10471,32.86093521,-117.2331543,32.86248568,-117.2331543,-15.19999981,-127
10499,32.86093521,-117.233139,32.85361024,-117.233139,-8.5,-126
10580,32.86093521,-117.2331772,32.85937858,-117.2331772,9.5,-96
10582,32.86093521,-117.2331696,32.86248568,-117.2331696,-17.79999924,-127
10590,32.86093521,-117.2332077,32.85937858,-117.2332077,9,-97
10592,32.86093521,-117.2332077,32.85210362,-117.2332077,-5.199999809,-118
10599,32.86093521,-117.2332077,32.85937858,-117.2332077,9,-99
10605,32.86093521,-117.2332001,32.85937858,-117.2332001,9.199999809,-96
10607,32.86093521,-117.2332001,32.85210362,-117.2332001,-10.80000019,-121
10644,32.86093521,-117.2331848,32.85210362,-117.2331848,-4.199999809,-120
10651,32.86093521,-117.2331772,32.85937858,-117.2331772,9.199999809,-97
10656,32.86093521,-117.2331848,32.85361024,-117.2331848,-11.19999981,-132
10659,32.86093521,-117.2331924,32.85937858,-117.2331924,10,-98
10786,32.86093521,-117.2331696,32.86587976,-117.2331696,-8.800000191,-118
7942,32.86093903,-117.2332077,32.86248568,-117.2332077,-8.199999809,-121
7958,32.86093903,-117.2331848,32.85361024,-117.2331848,-7.5,-128
7962,32.86093903,-117.2331848,32.83870687,-117.2331848,-17,-128
7964,32.86093903,-117.2331924,32.85210362,-117.2331924,-9,-121
7980,32.86093903,-117.2332458,32.86479021,-117.2332458,-9.5,-123
7982,32.86093903,-117.2332458,32.85210362,-117.2332458,-4.199999809,-118
8288,32.86093903,-117.2331696,32.85841434,-117.2331696,-16.20000076,-127
8290,32.86093903,-117.2331696,32.85361024,-117.2331696,-9,-129
8292,32.86093903,-117.2331772,32.86479021,-117.2331772,-16.79999924,-128
8294,32.86093903,-117.2331696,32.85210362,-117.2331696,-2.200000048,-117
8520,32.86093903,-117.2331924,32.85646128,-117.2331924,-16.5,-123
8522,32.86093903,-117.2331924,32.85361024,-117.2331924,-4.5,-124
8530,32.86093903,-117.2332153,32.85361024,-117.2332153,-3.5,-122
8532,32.86093903,-117.2332077,32.86248568,-117.2332077,-10.19999981,-122
8538,32.86093903,-117.2332077,32.86248568,-117.2332077,-9.199999809,-120
8541,32.86093903,-117.2332077,32.85646128,-117.2332077,-13.5,-119
8547,32.86093903,-117.2332153,32.86750958,-117.2332153,-15.5,-130
8549,32.86093903,-117.2332001,32.85937858,-117.2332001,10.19999981,-97
8574,32.86093903,-117.2331467,32.85646128,-117.2331467,-12.80000019,-123
8577,32.86093903,-117.2331467,32.86479021,-117.2331467,-16.20000076,-130
8579,32.86093903,-117.2331543,32.85937858,-117.2331543,9,-97
8581,32.86093903,-117.2331543,32.85937858,-117.2331543,10.80000019,-97
8608,32.86093903,-117.2331772,32.86587976,-117.2331772,-11,-119
8618,32.86093903,-117.2331772,32.85937858,-117.2331772,9.199999809,-98
8620,32.86093903,-117.2331772,32.86587976,-117.2331772,-10.19999981,-120
8622,32.86093903,-117.2331772,32.85646128,-117.2331772,-14.19999981,-120
8630,32.86093903,-117.2331314,32.85361024,-117.2331314,-5.199999809,-124
8632,32.86093903,-117.2331314,32.85361024,-117.2331314,-5.5,-126
8644,32.86093903,-117.2331543,32.86750958,-117.2331543,-15.5,-130
8646,32.86093903,-117.2331543,32.86587976,-117.2331543,-7.800000191,-117
8668,32.86093903,-117.2331543,32.86248568,-117.2331543,-11.5,-122
8671,32.86093903,-117.2331543,32.86894251,-117.2331543,-0.200000003,-113
8700,32.86093903,-117.2332077,32.85361024,-117.2332077,-4.5,-124
8703,32.86093903,-117.2332077,32.86248568,-117.2332077,-11,-121
8760,32.86093903,-117.2331619,32.85361024,-117.2331619,-5,-125
8768,32.86093903,-117.2331543,32.86587976,-117.2331543,-12.19999981,-122
8858,32.86093903,-117.2331924,32.86750958,-117.2331924,-16.5,-130
8861,32.86093903,-117.2331848,32.86587976,-117.2331848,-11.19999981,-121
8868,32.86093903,-117.2331924,32.86248568,-117.2331924,-11.5,-123
8871,32.86093903,-117.2331772,32.85937858,-117.2331772,9,-98
8924,32.86093903,-117.2331924,32.85646128,-117.2331924,-11.19999981,-123
8926,32.86093903,-117.2331924,32.84141751,-117.2331924,-13.80000019,-129
8933,32.86093903,-117.2331772,32.86248568,-117.2331772,-10.5,-121
8935,32.86093903,-117.2331772,32.85361024,-117.2331772,-5.199999809,-124
8944,32.86093903,-117.2332001,32.85361024,-117.2332001,-6,-126
8997,32.86093903,-117.2331924,32.86587976,-117.2331924,-9.199999809,-119
9003,32.86093903,-117.2331924,32.85361024,-117.2331924,-4.199999809,-123
9007,32.86093903,-117.2332001,32.8561642,-117.2332001,-16.79999924,-112
9011,32.86093903,-117.2331848,32.85937858,-117.2331848,9.800000191,-98
9013,32.86093903,-117.2331848,32.85361024,-117.2331848,-3.5,-122
9035,32.86093903,-117.2331848,32.85361024,-117.2331848,-4.800000191,-124
9039,32.86093903,-117.2331848,32.85361024,-117.2331848,-3.200000048,-122
9041,32.86093903,-117.2331772,32.85937858,-117.2331772,11,-97
9100,32.86093903,-117.2331543,32.85361024,-117.2331543,-4.5,-122
9102,32.86093903,-117.2331543,32.85937858,-117.2331543,10.5,-97
9105,32.86093903,-117.2331543,32.85937858,-117.2331543,9.199999809,-97
9107,32.86093903,-117.2331543,32.85361024,-117.2331543,-3.799999952,-123
9109,32.86093903,-117.2331619,32.86248568,-117.2331619,-13,-124
9112,32.86093903,-117.2331543,32.86248568,-117.2331543,-10.19999981,-122
9116,32.86093903,-117.2331314,32.86248568,-117.2331314,-10.80000019,-122
9119,32.86093903,-117.2331314,32.85361024,-117.2331314,-3.5,-122
9124,32.86093903,-117.2331314,32.86479021,-117.2331314,-17.20000076,-128
9127,32.86093903,-117.2331161,32.86587976,-117.2331161,-11.5,-121
9129,32.86093903,-117.2331161,32.86248568,-117.2331161,-11,-122
9137,32.86093903,-117.2331238,32.85937858,-117.2331238,10,-98
9139,32.86093903,-117.2331238,32.85361024,-117.2331238,-3,-122
9141,32.86093903,-117.2331314,32.85361024,-117.2331314,-7.800000191,-127
9165,32.86093903,-117.2331619,32.85937858,-117.2331619,11,-97
9167,32.86093903,-117.2331619,32.85937858,-117.2331619,9.800000191,-98
9172,32.86093903,-117.2331848,32.86248568,-117.2331848,-10.19999981,-122
9190,32.86093903,-117.2331696,32.86587976,-117.2331696,-14.19999981,-122
9192,32.86093903,-117.2331619,32.86248568,-117.2331619,-9.199999809,-120
9195,32.86093903,-117.2331619,32.85937858,-117.2331619,10.19999981,-97
9228,32.86093903,-117.2331619,32.85937858,-117.2331619,10.5,-98
9232,32.86093903,-117.2331619,32.86587976,-117.2331619,-10.19999981,-120
9253,32.86093903,-117.233139,32.85361024,-117.233139,-5.800000191,-125
9256,32.86093903,-117.233139,32.85937858,-117.233139,9.199999809,-98
9263,32.86093903,-117.2331543,32.85361024,-117.2331543,-3,-123
9268,32.86093903,-117.2331543,32.86479021,-117.2331543,-16.5,-130
9277,32.86093903,-117.2331619,32.86587976,-117.2331619,-10.5,-118
9471,32.86093903,-117.2332001,32.85361024,-117.2332001,-8.199999809,-127
9474,32.86093903,-117.2332001,32.86587976,-117.2332001,-10.19999981,-118
9570,32.86093903,-117.2331772,32.85937858,-117.2331772,7.5,-98
9573,32.86093903,-117.2331848,32.8389081,-117.2331848,-6.199999809,-113
9575,32.86093903,-117.2331848,32.85210362,-117.2331848,-3.200000048,-119
9595,32.86093903,-117.2331696,32.86248568,-117.2331696,-11.5,-123
9597,32.86093903,-117.2331696,32.86750958,-117.2331696,-16.79999924,-130
9607,32.86093903,-117.2331848,32.86587976,-117.2331848,-10.80000019,-120
9609,32.86093903,-117.2331848,32.86750958,-117.2331848,-17.5,-131
9618,32.86093903,-117.2331543,32.85361024,-117.2331543,-4.5,-124
9622,32.86093903,-117.2331543,32.86587976,-117.2331543,-10.5,-120
9641,32.86093903,-117.2331848,32.85937858,-117.2331848,10.19999981,-97
9644,32.86093903,-117.2331848,32.8389081,-117.2331848,-10,-110
9682,32.86093903,-117.2331619,32.85937858,-117.2331619,9.800000191,-99
9710,32.86093903,-117.2331619,32.86479021,-117.2331619,-15.5,-130
9730,32.86093903,-117.2331619,32.85361024,-117.2331619,-8.199999809,-128
9732,32.86093903,-117.2331619,32.85937858,-117.2331619,9,-99
9743,32.86093903,-117.2331619,32.85646128,-117.2331619,-15.80000019,-122
9745,32.86093903,-117.2331619,32.85937858,-117.2331619,9,-99
9774,32.86093903,-117.2331619,32.86248568,-117.2331619,-10.5,-122
9776,32.86093903,-117.2331696,32.84141751,-117.2331696,-13.80000019,-128
9778,32.86093903,-117.2331696,32.85937858,-117.2331696,9.199999809,-106
9780,32.86093903,-117.2331619,32.86248568,-117.2331619,-11.80000019,-123
9888,32.86093903,-117.2331696,32.85361024,-117.2331696,-7.800000191,-128
9892,32.86093903,-117.2331619,32.85937858,-117.2331619,11,-100
9894,32.86093903,-117.2331543,32.86248568,-117.2331543,-12.5,-124
9908,32.86093903,-117.2331238,32.85937858,-117.2331238,10.19999981,-98
9910,32.86093903,-117.2331238,32.85937858,-117.2331238,9.199999809,-99
9912,32.86093903,-117.2331314,32.85937858,-117.2331314,3.799999952,-99
9916,32.86093903,-117.2331619,32.86248568,-117.2331619,-9.5,-121
9924,32.86093903,-117.2331619,32.85361024,-117.2331619,-5.5,-124
10014,32.86093903,-117.2331696,32.85937858,-117.2331696,10.5,-98
10019,32.86093903,-117.2331772,32.86587976,-117.2331772,-11.19999981,-118
10022,32.86093903,-117.2331772,32.86587976,-117.2331772,-12.19999981,-122
10024,32.86093903,-117.2331696,32.85361024,-117.2331696,-4.5,-124
10026,32.86093903,-117.2331619,32.86750958,-117.2331619,-18.5,-134
10031,32.86093903,-117.2331543,32.85361024,-117.2331543,-5.800000191,-124
10036,32.86093903,-117.2331543,32.85937858,-117.2331543,8.199999809,-99
10043,32.86093903,-117.2331924,32.86587976,-117.2331924,-11,-120
10046,32.86093903,-117.2331848,32.86587976,-117.2331848,-10,-119
10060,32.86093903,-117.2331696,32.85937858,-117.2331696,8.5,-98
10062,32.86093903,-117.2331543,32.8389081,-117.2331543,-9.800000191,-110
10141,32.86093903,-117.2331848,32.86479021,-117.2331848,-16,-130
10150,32.86093903,-117.2331924,32.85937858,-117.2331924,9.800000191,-98
10152,32.86093903,-117.2331924,32.86587976,-117.2331924,-9,-118
10168,32.86093903,-117.2331696,32.8389081,-117.2331696,-6,-112
10171,32.86093903,-117.2331848,32.85937858,-117.2331848,8.5,-99
10173,32.86093903,-117.2331696,32.85210362,-117.2331696,-2.799999952,-117
10179,32.86093903,-117.2331772,32.85361024,-117.2331772,-5.800000191,-125
10181,32.86093903,-117.2331696,32.85361024,-117.2331696,-5.5,-126
10183,32.86093903,-117.2331696,32.85361024,-117.2331696,-5,-124
10185,32.86093903,-117.2331696,32.87793792,-117.2331696,-12.5,-115
10187,32.86093903,-117.2331772,32.85937858,-117.2331772,8.199999809,-99
10189,32.86093903,-117.2331772,32.86248568,-117.2331772,-11.80000019,-124
10208,32.86093903,-117.2331619,32.85841434,-117.2331619,-16.20000076,-125
10210,32.86093903,-117.2331619,32.86248568,-117.2331619,-10.19999981,-122
10212,32.86093903,-117.2331696,32.8389081,-117.2331696,-9.199999809,-114
10371,32.86093903,-117.2331696,32.86587976,-117.2331696,-11.80000019,-121
10465,32.86093903,-117.2331543,32.85210362,-117.2331543,-8.800000191,-120
10535,32.86093903,-117.2332611,32.85361024,-117.2332611,-4.5,-124
10538,32.86093903,-117.2332611,32.86750958,-117.2332611,-17.79999924,-134
10583,32.86093903,-117.2331696,32.86587976,-117.2331696,-9.800000191,-117
10585,32.86093903,-117.2331696,32.85937858,-117.2331696,10.19999981,-97
10588,32.86093903,-117.2331696,32.85937858,-117.2331696,9.5,-96
10594,32.86093903,-117.2332001,32.8561642,-117.2332001,-16.5,-110
10596,32.86093903,-117.2332001,32.8561642,-117.2332001,-16,-109
10600,32.86093903,-117.2332001,32.86248568,-117.2332001,-15.5,-125
10603,32.86093903,-117.2332001,32.86641793,-117.2332001,-17.79999924,-132
10780,32.86093903,-117.2331467,32.86894251,-117.2331467,-2.799999952,-116
10782,32.86093903,-117.2331467,32.85937858,-117.2331467,9,-97
7890,32.86094284,-117.2331696,32.8561642,-117.2331696,-17.20000076,-110
7944,32.86094284,-117.2332001,32.85937858,-117.2332001,9,-100
7946,32.86094284,-117.2331924,32.86587976,-117.2331924,-6.199999809,-114
7948,32.86094284,-117.2331924,32.8389081,-117.2331924,-10.19999981,-112
7952,32.86094284,-117.2331924,32.86479021,-117.2331924,-12.80000019,-126
7963,32.86094284,-117.2331924,32.86587976,-117.2331924,-9.5,-118
7965,32.86094284,-117.2331924,32.85841434,-117.2331924,-15.80000019,-124
7967,32.86094284,-117.2332001,32.85937858,-117.2332001,10.5,-99
7977,32.86094284,-117.2332306,32.8561642,-117.2332306,-15.19999981,-108
7979,32.86094284,-117.2332382,32.8561642,-117.2332382,-16,-108
7981,32.86094284,-117.2332382,32.85937858,-117.2332382,9,-98
7984,32.86094284,-117.2332458,32.86587976,-117.2332458,-9.199999809,-118
7988,32.86094284,-117.2332306,32.86641793,-117.2332306,-14.5,-129
8291,32.86094284,-117.2331696,32.85361024,-117.2331696,-1.200000048,-119
8293,32.86094284,-117.2331696,32.86587976,-117.2331696,-6.800000191,-116
8531,32.86094284,-117.2332001,32.86641793,-117.2332001,-15.5,-130
8533,32.86094284,-117.2332077,32.85361024,-117.2332077,-3.5,-124
8535,32.86094284,-117.2332077,32.85210362,-117.2332077,-3.799999952,-118
8537,32.86094284,-117.2332153,32.86248568,-117.2332153,-10.80000019,-122
8540,32.86094284,-117.2332153,32.85361024,-117.2332153,-4.5,-124
8542,32.86094284,-117.2332077,32.86248568,-117.2332077,-10.5,-122
8544,32.86094284,-117.2332153,32.86894251,-117.2332153,-2,-115
8546,32.86094284,-117.2332153,32.85937858,-117.2332153,9.199999809,-98
8548,32.86094284,-117.2332153,32.86894251,-117.2332153,-3.799999952,-119
8550,32.86094284,-117.2331924,32.86587976,-117.2331924,-9.199999809,-118
8552,32.86094284,-117.2331848,32.86641793,-117.2331848,-15.80000019,-131
8576,32.86094284,-117.2331467,32.85646128,-117.2331467,-14.5,-124
8578,32.86094284,-117.2331467,32.86248568,-117.2331467,-10.5,-121
8621,32.86094284,-117.2331696,32.85361024,-117.2331696,-6,-126
8623,32.86094284,-117.2331696,32.86248568,-117.2331696,-11.80000019,-123
8626,32.86094284,-117.2331543,32.85361024,-117.2331543,-5.800000191,-125
8667,32.86094284,-117.2331543,32.86894251,-117.2331543,-3,-118
8670,32.86094284,-117.2331543,32.86248568,-117.2331543,-10.5,-122
8677,32.86094284,-117.2331543,32.87793792,-117.2331543,-13.19999981,-120
8681,32.86094284,-117.2331543,32.85646128,-117.2331543,-15.5,-125
8702,32.86094284,-117.2332153,32.86248568,-117.2332153,-9.5,-122
8730,32.86094284,-117.2331696,32.86248568,-117.2331696,-11.19999981,-123
8732,32.86094284,-117.2331696,32.86894251,-117.2331696,-2.799999952,-117
8734,32.86094284,-117.2331696,32.85937858,-117.2331696,10.19999981,-98
8759,32.86094284,-117.2331696,32.85361024,-117.2331696,-4.199999809,-123
8770,32.86094284,-117.2331543,32.85210362,-117.2331543,-2.799999952,-119
8774,32.86094284,-117.2331543,32.86587976,-117.2331543,-11.19999981,-121
8855,32.86094284,-117.2331924,32.85937858,-117.2331924,10.19999981,-98
8870,32.86094284,-117.2331772,32.87793792,-117.2331772,-14.5,-109
8897,32.86094284,-117.2331924,32.86750958,-117.2331924,-16.20000076,-130
8899,32.86094284,-117.2331924,32.85937858,-117.2331924,8.5,-98
8907,32.86094284,-117.2331924,32.85937858,-117.2331924,11,-97
8909,32.86094284,-117.2331924,32.85210362,-117.2331924,-8,-120
8927,32.86094284,-117.2331619,32.85361024,-117.2331619,-4.5,-122
8931,32.86094284,-117.2331619,32.86248568,-117.2331619,-10.80000019,-121
8934,32.86094284,-117.2331696,32.85937858,-117.2331696,9.199999809,-98
8996,32.86094284,-117.2331924,32.85361024,-117.2331924,-6,-124
9002,32.86094284,-117.2332001,32.85361024,-117.2332001,-5.199999809,-124
9005,32.86094284,-117.2332001,32.86894251,-117.2332001,-3.5,-117
9008,32.86094284,-117.2332001,32.85361024,-117.2332001,-3.5,-122
9036,32.86094284,-117.2331848,32.85937858,-117.2331848,10,-98
9101,32.86094284,-117.2331543,32.85361024,-117.2331543,-3.5,-124
9104,32.86094284,-117.2331543,32.85361024,-117.2331543,-3.200000048,-121
9106,32.86094284,-117.2331619,32.85361024,-117.2331619,-2.200000048,-119
9110,32.86094284,-117.2331543,32.85361024,-117.2331543,-3,-121
9113,32.86094284,-117.2331543,32.84141751,-117.2331543,-16.5,-129
9120,32.86094284,-117.2331314,32.86587976,-117.2331314,-11.19999981,-118
9122,32.86094284,-117.2331314,32.85937858,-117.2331314,10.80000019,-97
9125,32.86094284,-117.233139,32.86248568,-117.233139,-12,-123
9128,32.86094284,-117.2331161,32.84141751,-117.2331161,-14.80000019,-128
9134,32.86094284,-117.2331238,32.85937858,-117.2331238,12.80000019,-98
9136,32.86094284,-117.2331238,32.86248568,-117.2331238,-11.5,-123
9138,32.86094284,-117.2331314,32.85361024,-117.2331314,-4.5,-124
9140,32.86094284,-117.2331238,32.86587976,-117.2331238,-12.19999981,-122
9142,32.86094284,-117.2331314,32.85210362,-117.2331314,-5.800000191,-119
9254,32.86094284,-117.2331467,32.85646128,-117.2331467,-12.5,-119
9260,32.86094284,-117.2331467,32.85210362,-117.2331467,-9.800000191,-120
9269,32.86094284,-117.2331467,32.85210362,-117.2331467,-6.5,-115
9273,32.86094284,-117.2331467,32.86248568,-117.2331467,-10,-122
9275,32.86094284,-117.2331467,32.85646128,-117.2331467,-14.80000019,-123
9278,32.86094284,-117.2331619,32.86248568,-117.2331619,-10.5,-122
9477,32.86094284,-117.2331924,32.86587976,-117.2331924,-13,-122
9479,32.86094284,-117.2331924,32.86894251,-117.2331924,-7.800000191,-120
9481,32.86094284,-117.2331924,32.86750958,-117.2331924,-17.5,-133
9483,32.86094284,-117.2331924,32.85937858,-117.2331924,9.5,-97
9485,32.86094284,-117.2331848,32.86750958,-117.2331848,-16.5,-130
9564,32.86094284,-117.2331772,32.86587976,-117.2331772,-12.19999981,-121
9567,32.86094284,-117.2331772,32.85210362,-117.2331772,-2,-119
9569,32.86094284,-117.2331772,32.86587976,-117.2331772,-11.19999981,-119
9571,32.86094284,-117.2331772,32.86587976,-117.2331772,-12.19999981,-121
9574,32.86094284,-117.2331848,32.86587976,-117.2331848,-8.800000191,-118
9588,32.86094284,-117.2331619,32.85361024,-117.2331619,-5.800000191,-125
9594,32.86094284,-117.2331619,32.85210362,-117.2331619,-8,-121
9608,32.86094284,-117.2331848,32.86750958,-117.2331848,-16.20000076,-130
9610,32.86094284,-117.2331772,32.85937858,-117.2331772,10.19999981,-97
9614,32.86094284,-117.2331619,32.85210362,-117.2331619,-2.799999952,-118
9617,32.86094284,-117.2331543,32.86587976,-117.2331543,-11.80000019,-119
9623,32.86094284,-117.2331619,32.85361024,-117.2331619,-5.5,-126
9628,32.86094284,-117.2331619,32.86587976,-117.2331619,-12,-119
9637,32.86094284,-117.2331924,32.85937858,-117.2331924,10,-98
9680,32.86094284,-117.2331619,32.85937858,-117.2331619,9.199999809,-99
9683,32.86094284,-117.2331619,32.86248568,-117.2331619,-10.5,-122
9744,32.86094284,-117.2331619,32.85361024,-117.2331619,-5.800000191,-126
9771,32.86094284,-117.2331467,32.85646128,-117.2331467,-13.19999981,-124
9773,32.86094284,-117.2331543,32.86248568,-117.2331543,-12,-123
9775,32.86094284,-117.2331543,32.85937858,-117.2331543,10,-100
9914,32.86094284,-117.2331619,32.86248568,-117.2331619,-11.5,-123
9917,32.86094284,-117.2331619,32.86248568,-117.2331619,-10.5,-122
9919,32.86094284,-117.2331619,32.86587976,-117.2331619,-12.19999981,-121
9921,32.86094284,-117.2331543,32.85937858,-117.2331543,8.800000191,-99
9923,32.86094284,-117.2331619,32.85361024,-117.2331619,-7,-125
9925,32.86094284,-117.2331619,32.86248568,-117.2331619,-10,-122
10021,32.86094284,-117.2331772,32.85361024,-117.2331772,-7,-126
10032,32.86094284,-117.2331619,32.85361024,-117.2331619,-6.800000191,-126
10035,32.86094284,-117.2331619,32.86248568,-117.2331619,-11.80000019,-123
10143,32.86094284,-117.2331924,32.85937858,-117.2331924,10,-98
10145,32.86094284,-117.2332001,32.85841434,-117.2332001,-13.80000019,-123
10147,32.86094284,-117.2332001,32.85937858,-117.2332001,9.800000191,-98
10149,32.86094284,-117.2331924,32.8389081,-117.2331924,-8.800000191,-113
10170,32.86094284,-117.2331848,32.86750958,-117.2331848,-17.20000076,-131
10174,32.86094284,-117.2331848,32.85361024,-117.2331848,-5.199999809,-124
10176,32.86094284,-117.2331924,32.86248568,-117.2331924,-13,-124
10178,32.86094284,-117.2331848,32.85210362,-117.2331848,-3.200000048,-119
10180,32.86094284,-117.2331848,32.86248568,-117.2331848,-11.80000019,-124
10182,32.86094284,-117.2331696,32.86894251,-117.2331696,-9.5,-123
10184,32.86094284,-117.2331696,32.86248568,-117.2331696,-12,-123
10188,32.86094284,-117.2331772,32.85646128,-117.2331772,-15.5,-121
10190,32.86094284,-117.2331696,32.86248568,-117.2331696,-12.5,-122
10192,32.86094284,-117.2331696,32.85937858,-117.2331696,10.5,-97
10205,32.86094284,-117.2331772,32.85210362,-117.2331772,-0.800000012,-117
10207,32.86094284,-117.2331772,32.85937858,-117.2331772,8.5,-99
10359,32.86094284,-117.2332153,32.86479021,-117.2332153,-17.20000076,-129
10362,32.86094284,-117.2332153,32.86750958,-117.2332153,-16.5,-130
10368,32.86094284,-117.2331696,32.85361024,-117.2331696,-4.800000191,-124
10587,32.86094284,-117.2331772,32.86248568,-117.2331772,-12.19999981,-123
10597,32.86094284,-117.2332001,32.86479021,-117.2332001,-14.19999981,-128
10647,32.86094284,-117.2331848,32.85361024,-117.2331848,-1,-119
1816,32.86094666,-117.2331696,32.86894251,-117.2331696,-14.19999981,-127
1830,32.86094666,-117.2332687,32.86641793,-117.2332687,-15.80000019,-132
7945,32.86094666,-117.2331924,32.85361024,-117.2331924,-10,-128
7947,32.86094666,-117.2331924,32.85937858,-117.2331924,9.800000191,-98
7959,32.86094666,-117.2331848,32.85206795,-117.2331848,-13.5,-119
7961,32.86094666,-117.2331848,32.85361024,-117.2331848,-6.199999809,-125
7966,32.86094666,-117.2332001,32.86641793,-117.2332001,-13.80000019,-128
7969,32.86094666,-117.2332001,32.86248568,-117.2332001,-8.800000191,-120
7983,32.86094666,-117.2332458,32.8561642,-117.2332458,-14.80000019,-108
7985,32.86094666,-117.2332382,32.87793792,-117.2332382,-10,-119
7987,32.86094666,-117.2332382,32.86587976,-117.2332382,-9.800000191,-117
8534,32.86094666,-117.2332077,32.85646128,-117.2332077,-11.5,-120
8536,32.86094666,-117.2332077,32.86248568,-117.2332077,-10.19999981,-121
8539,32.86094666,-117.2332153,32.85937858,-117.2332153,9.5,-96
8545,32.86094666,-117.2332077,32.86750958,-117.2332077,-16.79999924,-132
8551,32.86094666,-117.2331772,32.85361024,-117.2331772,-3,-123
8553,32.86094666,-117.2331696,32.85361024,-117.2331696,-3,-122
8555,32.86094666,-117.2331696,32.86587976,-117.2331696,-10,-117
8557,32.86094666,-117.2331696,32.86894251,-117.2331696,-3.200000048,-117
8571,32.86094666,-117.2331543,32.86248568,-117.2331543,-11,-121
8573,32.86094666,-117.2331543,32.85210362,-117.2331543,-5.199999809,-120
8575,32.86094666,-117.2331543,32.85937858,-117.2331543,10.80000019,-97
8625,32.86094666,-117.2331467,32.86479021,-117.2331467,-17,-131
8629,32.86094666,-117.2331314,32.86750958,-117.2331314,-16.20000076,-130
8633,32.86094666,-117.2331314,32.86248568,-117.2331314,-11.80000019,-123
8645,32.86094666,-117.2331619,32.86750958,-117.2331619,-16.5,-130
